ID,ComplaintID,ComplaintStatusID,StatusDate
5984,12519,9,31-05-19
5921,12520,2,30-05-19
5995,12520,9,03-06-19
5923,12521,2,30-05-19
5998,12521,9,03-06-19
5925,12522,2,30-05-19
5999,12522,9,03-06-19
5926,12523,2,30-05-19
5964,12523,9,31-05-19
5927,12524,2,30-05-19
5983,12524,9,31-05-19
5928,12525,2,30-05-19
5943,12525,9,31-05-19
5929,12526,2,30-05-19
5965,12526,9,31-05-19
5930,12527,2,30-05-19
5966,12527,9,31-05-19
5931,12528,2,30-05-19
6000,12528,9,03-06-19
5932,12529,2,30-05-19
5944,12529,9,31-05-19
5933,12530,2,30-05-19
5945,12530,9,31-05-19
5934,12531,2,30-05-19
6003,12531,9,03-06-19
5935,12532,2,30-05-19
6006,12532,9,03-06-19
5936,12533,2,30-05-19
5968,12533,9,31-05-19
5937,12534,2,31-05-19
6009,12534,9,03-06-19
5946,12535,1,24-05-19
5972,12535,9,31-05-19
5953,12536,1,29-05-19
6089,12536,3,06-06-19
6494,12536,9,08-07-19
5955,12537,1,30-05-19
5989,12537,4,03-06-19
6045,12537,1,05-06-19
6109,12537,9,07-06-19
5958,12538,1,29-05-19
5960,12538,4,31-05-19
5990,12538,1,03-06-19
6223,12538,3,18-06-19
6297,12538,9,25-06-19
5962,12539,2,31-05-19
6013,12539,9,03-06-19
5963,12540,2,31-05-19
5969,12540,9,31-05-19
5967,12541,1,29-05-19
6136,12541,9,11-06-19
5973,12542,2,31-05-19
6049,12542,9,05-06-19
5978,12543,2,31-05-19
6028,12543,9,04-06-19
5980,12544,2,31-05-19
6027,12544,9,04-06-19
5981,12545,1,31-05-19
5987,12545,4,31-05-19
6248,12545,9,20-06-19
5982,12547,1,31-05-19
5988,12547,4,31-05-19
6029,12547,1,04-06-19
6063,12547,3,05-06-19
6249,12547,9,20-06-19
5991,12548,1,31-05-19
5993,12548,9,03-06-19
6005,12549,2,03-06-19
6030,12549,9,04-06-19
6007,12550,2,31-05-19
6043,12550,9,05-06-19
6008,12551,2,03-06-19
6031,12551,9,04-06-19
6010,12552,2,03-06-19
6032,12552,9,04-06-19
6011,12553,2,03-06-19
6033,12553,9,04-06-19
6012,12554,2,03-06-19
6037,12554,9,04-06-19
6017,12555,1,03-06-19
6263,12555,3,21-06-19
6408,12555,9,01-07-19
6020,12556,1,04-06-19
6050,12556,4,05-06-19
6084,12556,1,06-06-19
6224,12556,3,18-06-19
6373,12556,9,27-06-19
6021,12559,1,04-06-19
6225,12559,3,18-06-19
6374,12559,9,27-06-19
6023,12560,1,03-06-19
6025,12560,4,04-06-19
6046,12560,1,05-06-19
6048,12560,3,05-06-19
6073,12560,9,06-06-19
6034,12561,1,04-06-19
6035,12561,4,04-06-19
6085,12561,1,06-06-19
6097,12561,9,06-06-19
6038,12562,2,04-06-19
6042,12562,9,04-06-19
6039,12563,1,04-06-19
6040,12563,4,04-06-19
6087,12563,3,06-06-19
6402,12563,1,28-06-19
6404,12563,9,28-06-19
6051,12564,1,05-06-19
6053,12564,4,05-06-19
6143,12564,1,11-06-19
6275,12564,3,24-06-19
6313,12564,9,25-06-19
6054,12565,1,04-06-19
6122,12565,4,10-06-19
6185,12565,1,13-06-19
6188,12565,9,13-06-19
6055,12566,2,05-06-19
6099,12566,9,06-06-19
6056,12567,2,05-06-19
6071,12567,9,06-06-19
6057,12568,2,05-06-19
6072,12568,9,06-06-19
6058,12569,2,05-06-19
6074,12569,9,06-06-19
6059,12570,2,05-06-19
6100,12570,9,06-06-19
6060,12571,2,05-06-19
6090,12571,9,06-06-19
6061,12572,2,05-06-19
6077,12572,9,06-06-19
6062,12573,1,05-06-19
6161,12573,9,12-06-19
6065,12574,2,05-06-19
6102,12574,9,06-06-19
6066,12575,2,05-06-19
6081,12575,9,06-06-19
6067,12576,2,05-06-19
6095,12576,9,06-06-19
6075,12577,1,06-06-19
6146,12577,9,11-06-19
6076,12578,1,05-06-19
6080,12578,4,06-06-19
6246,12578,9,20-06-19
6079,12579,1,05-06-19
6083,12579,4,06-06-19
6112,12579,1,07-06-19
6170,12579,9,12-06-19
6091,12580,1,05-06-19
6092,12580,4,06-06-19
6093,12580,1,06-06-19
6094,12580,9,06-06-19
6096,12581,1,06-06-19
6191,12581,3,13-06-19
6503,12581,9,08-07-19
6104,12582,1,07-06-19
6105,12582,4,07-06-19
6187,12582,9,13-06-19
6106,12583,1,06-06-19
6107,12583,4,07-06-19
6177,12583,9,12-06-19
6110,12584,1,07-06-19
6111,12584,4,07-06-19
6119,12584,9,10-06-19
6113,12585,2,07-06-19
6125,12585,9,10-06-19
6114,12586,2,07-06-19
6128,12586,9,10-06-19
6115,12587,2,07-06-19
6133,12587,9,10-06-19
6116,12588,1,07-06-19
6117,12588,4,07-06-19
6213,12588,9,14-06-19
6120,12589,1,10-06-19
6121,12589,9,10-06-19
6123,12590,1,07-06-19
6124,12590,4,10-06-19
6499,12590,1,08-07-19
6500,12590,4,08-07-19
6501,12590,1,08-07-19
6504,12590,3,08-07-19
6606,12590,9,16-07-19
6126,12591,1,10-06-19
6127,12591,4,10-06-19
6489,12591,9,05-07-19
6130,12592,1,21-05-19
6131,12592,9,10-06-19
6132,12593,1,10-06-19
6134,12593,4,10-06-19
6164,12593,9,12-06-19
6135,12594,1,10-06-19
6180,12594,4,12-06-19
6226,12594,1,18-06-19
6279,12594,3,24-06-19
6505,12594,9,08-07-19
6137,12595,1,10-06-19
6138,12595,4,11-06-19
6145,12595,1,11-06-19
6181,12595,9,13-06-19
6139,12596,1,10-06-19
6140,12596,4,11-06-19
6156,12596,1,12-06-19
6262,12596,3,21-06-19
6405,12596,9,01-07-19
6141,12597,1,11-06-19
6142,12597,4,11-06-19
6144,12597,1,11-06-19
6182,12597,9,13-06-19
6149,12598,1,11-06-19
6162,12598,4,12-06-19
6169,12598,1,12-06-19
6189,12598,4,13-06-19
6260,12598,1,21-06-19
6302,12598,3,25-06-19
6515,12598,9,09-07-19
6150,12599,1,10-06-19
6151,12599,4,11-06-19
6171,12599,1,12-06-19
6464,12599,9,04-07-19
6152,12600,1,10-06-19
6153,12600,4,11-06-19
6463,12600,9,04-07-19
6154,12601,1,10-06-19
6271,12601,9,24-06-19
6157,12602,1,07-06-19
6158,12602,4,12-06-19
6228,12602,9,18-06-19
6159,12603,1,12-06-19
6160,12603,4,12-06-19
6274,12603,3,24-06-19
6276,12603,9,24-06-19
6165,12604,1,11-06-19
6168,12604,4,12-06-19
6231,12604,3,19-06-19
6414,12604,9,01-07-19
6166,12605,1,11-06-19
6167,12605,4,12-06-19
6308,12605,1,25-06-19
6323,12605,9,26-06-19
6172,12606,1,12-06-19
6173,12606,4,12-06-19
6209,12606,3,14-06-19
6417,12606,9,01-07-19
6174,12607,1,12-06-19
6175,12607,4,12-06-19
6207,12607,9,14-06-19
6176,12608,2,12-06-19
6186,12608,9,13-06-19
6178,12609,1,12-06-19
6179,12609,4,12-06-19
6227,12609,1,18-06-19
6273,12609,3,24-06-19
6312,12609,9,25-06-19
6183,12610,1,12-06-19
6184,12610,4,13-06-19
6229,12610,1,19-06-19
6230,12610,9,19-06-19
6190,12611,2,13-06-19
6194,12611,9,13-06-19
6192,12612,2,13-06-19
6206,12612,9,14-06-19
6193,12613,2,13-06-19
6195,12613,9,13-06-19
6196,12614,2,13-06-19
6201,12614,9,13-06-19
6197,12615,2,13-06-19
6202,12615,9,13-06-19
6198,12616,2,13-06-19
6203,12616,9,13-06-19
6199,12617,2,13-06-19
6204,12617,9,13-06-19
6200,12618,2,13-06-19
6205,12618,9,13-06-19
6210,12619,1,13-06-19
6211,12619,4,14-06-19
6264,12619,1,21-06-19
6335,12619,3,26-06-19
6426,12619,9,02-07-19
6212,12620,1,14-06-19
6216,12620,4,18-06-19
6307,12620,1,25-06-19
6431,12620,3,02-07-19
6433,12620,9,02-07-19
6214,12621,1,14-06-19
6309,12621,3,25-06-19
6555,12621,4,11-07-19
6636,12621,9,19-07-19
6217,12622,1,14-06-19
6218,12622,4,18-06-19
6399,12622,1,28-06-19
6401,12622,3,28-06-19
6440,12622,9,02-07-19
6219,12623,1,14-06-19
6338,12623,4,26-06-19
6367,12623,3,27-06-19
6438,12623,9,02-07-19
6220,12624,1,14-06-19
6340,12624,4,26-06-19
6368,12624,3,27-06-19
6439,12624,9,02-07-19
6221,12625,2,18-06-19
6222,12625,9,18-06-19
6232,12626,1,19-06-19
6233,12626,4,19-06-19
6266,12626,9,21-06-19
6234,12627,1,19-06-19
6235,12627,4,19-06-19
6238,12627,9,20-06-19
6236,12628,2,19-06-19
6270,12628,9,24-06-19
6237,12629,2,19-06-19
6272,12629,9,24-06-19
6239,12630,1,19-06-19
6241,12630,9,20-06-19
6240,12631,1,12-06-19
6243,12631,3,20-06-19
6277,12631,9,24-06-19
6244,12632,1,19-06-19
6245,12632,4,20-06-19
6247,12632,9,20-06-19
6250,12633,1,20-06-19
6251,12633,4,20-06-19
6484,12633,1,05-07-19
6628,12633,9,18-07-19
6252,12634,1,18-06-19
6253,12634,4,21-06-19
6435,12634,1,02-07-19
6507,12634,3,08-07-19
6860,12634,9,06-08-19
6254,12635,1,21-06-19
6332,12635,4,26-06-19
6694,12635,3,25-07-19
6697,12635,4,26-07-19
6698,12635,3,26-07-19
6796,12635,9,31-07-19
6255,12636,1,18-06-19
6256,12636,4,21-06-19
6383,12636,1,28-06-19
6394,12636,3,28-06-19
6406,12636,1,01-07-19
6409,12636,4,01-07-19
6465,12636,9,04-07-19
6257,12637,1,21-06-19
6258,12637,4,21-06-19
6304,12637,3,25-06-19
6878,12637,9,07-08-19
6259,12638,1,19-06-19
6261,12638,4,21-06-19
6281,12638,3,24-06-19
6343,12638,9,26-06-19
6265,12639,2,21-06-19
6267,12639,9,21-06-19
6268,12640,1,20-06-19
6269,12640,4,24-06-19
6357,12640,1,27-06-19
6365,12640,3,27-06-19
6481,12640,9,04-07-19
6278,12641,1,21-06-19
6329,12641,4,26-06-19
6520,12641,1,10-07-19
6559,12641,4,11-07-19
6593,12641,9,15-07-19
6280,12642,2,24-06-19
6284,12642,9,24-06-19
6282,12643,2,24-06-19
6294,12643,9,24-06-19
6283,12644,2,24-06-19
6285,12644,9,24-06-19
6286,12645,2,24-06-19
6288,12645,9,24-06-19
6287,12646,2,24-06-19
6291,12646,9,24-06-19
6289,12647,2,24-06-19
6293,12647,9,24-06-19
6295,12648,1,21-06-19
6296,12648,4,24-06-19
6400,12648,3,28-06-19
6449,12648,9,03-07-19
6298,12649,1,11-06-19
6299,12649,9,25-06-19
6300,12650,2,25-06-19
6303,12650,9,25-06-19
6305,12651,1,25-06-19
6306,12651,4,25-06-19
6334,12651,9,26-06-19
6310,12652,1,24-06-19
6395,12652,3,28-06-19
6410,12652,4,01-07-19
6416,12652,1,01-07-19
6436,12652,9,02-07-19
6314,12653,2,25-06-19
6342,12653,9,26-06-19
6315,12654,2,25-06-19
6341,12654,9,26-06-19
6316,12655,2,25-06-19
6325,12655,9,26-06-19
6317,12656,2,25-06-19
6326,12656,9,26-06-19
6318,12657,2,25-06-19
6327,12657,9,26-06-19
6319,12658,2,25-06-19
6328,12658,9,26-06-19
6320,12659,2,25-06-19
6330,12659,9,26-06-19
6321,12660,2,25-06-19
6331,12660,9,26-06-19
6322,12661,2,25-06-19
6369,12661,9,27-06-19
6324,12662,1,25-06-19
6359,12662,4,27-06-19
6378,12662,1,27-06-19
6519,12662,4,10-07-19
6521,12662,3,10-07-19
6889,12662,9,08-08-19
6333,12663,2,26-06-19
6339,12663,9,26-06-19
6336,12664,1,26-06-19
6337,12664,4,26-06-19
6486,12664,1,05-07-19
6488,12664,9,05-07-19
6344,12665,2,26-06-19
6348,12665,9,26-06-19
6345,12666,2,26-06-19
6349,12666,9,26-06-19
6346,12667,2,26-06-19
6350,12667,9,26-06-19
6347,12668,2,26-06-19
6351,12668,9,26-06-19
6352,12669,2,26-06-19
6496,12669,9,08-07-19
6353,12670,2,26-06-19
6403,12670,9,28-06-19
6354,12671,2,26-06-19
6358,12671,9,27-06-19
6355,12672,2,26-06-19
6360,12672,9,27-06-19
6356,12673,2,26-06-19
6361,12673,9,27-06-19
6362,12674,1,26-06-19
6363,12674,4,27-06-19
6605,12674,1,16-07-19
6631,12674,4,18-07-19
6689,12674,3,24-07-19
6696,12674,4,26-07-19
6726,12674,3,29-07-19
6853,12674,9,05-08-19
6364,12675,2,27-06-19
6376,12675,9,27-06-19
6366,12676,1,27-06-19
6389,12676,3,28-06-19
6478,12676,4,04-07-19
6645,12676,3,22-07-19
6721,12676,9,29-07-19
6370,12681,1,27-06-19
6390,12681,3,28-06-19
6451,12681,4,03-07-19
6644,12681,3,22-07-19
6720,12681,9,29-07-19
6371,12682,2,27-06-19
6377,12682,9,27-06-19
6372,12683,1,26-06-19
6396,12683,3,28-06-19
6444,12683,4,03-07-19
6475,12683,9,04-07-19
6375,12684,2,27-06-19
6379,12684,9,27-06-19
6380,12685,2,27-06-19
6381,12685,9,27-06-19
6382,12686,1,27-06-19
6446,12686,9,03-07-19
6384,12687,2,28-06-19
6397,12687,9,28-06-19
6385,12688,2,28-06-19
6393,12688,9,28-06-19
6386,12689,1,28-06-19
6388,12689,4,28-06-19
6407,12689,1,01-07-19
6434,12689,3,02-07-19
6479,12689,9,04-07-19
6387,12690,2,28-06-19
6432,12690,9,02-07-19
6391,12691,2,28-06-19
6398,12691,9,28-06-19
6392,12692,2,28-06-19
6470,12692,9,04-07-19
6411,12693,1,28-06-19
6413,12693,4,01-07-19
6437,12693,9,02-07-19
6412,12694,1,01-07-19
6423,12694,9,02-07-19
6415,12695,2,01-07-19
6445,12695,9,03-07-19
6418,12696,2,01-07-19
6424,12696,9,02-07-19
6419,12697,2,01-07-19
6427,12697,9,02-07-19
6420,12698,2,01-07-19
6428,12698,9,02-07-19
6421,12699,2,01-07-19
6429,12699,9,02-07-19
6422,12700,2,01-07-19
6430,12700,9,02-07-19
6425,12701,1,28-06-19
6516,12701,4,09-07-19
6522,12701,1,10-07-19
6525,12701,9,10-07-19
6441,12702,1,02-07-19
6476,12702,3,04-07-19
6477,12702,9,04-07-19
6442,12703,1,02-07-19
6443,12703,4,03-07-19
6450,12703,9,03-07-19
6447,12704,2,03-07-19
6448,12704,9,03-07-19
6452,12705,2,03-07-19
6469,12705,9,04-07-19
6453,12706,2,03-07-19
6457,12706,9,03-07-19
6454,12707,2,03-07-19
6459,12707,9,03-07-19
6455,12708,2,03-07-19
6460,12708,9,03-07-19
6456,12709,2,03-07-19
6461,12709,9,03-07-19
6458,12710,2,03-07-19
6462,12710,9,03-07-19
6467,12711,1,03-07-19
6468,12711,4,04-07-19
6485,12711,1,05-07-19
6492,12711,9,08-07-19
6471,12712,1,04-07-19
6472,12712,4,04-07-19
6574,12712,1,12-07-19
6642,12712,4,22-07-19
6656,12712,1,23-07-19
6729,12712,3,29-07-19
6765,12712,9,30-07-19
6473,12713,1,04-07-19
6474,12713,4,04-07-19
6480,12713,1,04-07-19
6514,12713,9,09-07-19
6482,12714,1,05-07-19
6483,12714,4,05-07-19
6536,12714,9,10-07-19
6490,12715,2,05-07-19
6491,12715,9,05-07-19
6493,12716,2,08-07-19
6497,12716,9,08-07-19
6495,12717,2,08-07-19
6498,12717,9,08-07-19
6506,12718,2,08-07-19
6531,12718,9,10-07-19
6508,12719,2,08-07-19
6532,12719,9,10-07-19
6509,12720,2,08-07-19
6533,12720,9,10-07-19
6510,12721,2,08-07-19
6534,12721,9,10-07-19
6517,12722,1,09-07-19
6518,12722,4,09-07-19
6668,12722,3,23-07-19
6783,12722,9,30-07-19
6523,12723,1,10-07-19
6524,12723,4,10-07-19
6565,12723,1,12-07-19
6567,12723,4,12-07-19
6862,12723,9,06-08-19
6526,12724,2,10-07-19
6535,12724,9,10-07-19
6527,12725,1,10-07-19
6530,12725,4,10-07-19
6671,12725,9,23-07-19
6528,12726,1,10-07-19
6529,12726,4,10-07-19
6670,12726,9,23-07-19
6537,12727,2,10-07-19
6538,12727,9,10-07-19
6539,12728,2,10-07-19
6552,12728,9,11-07-19
6540,12729,2,10-07-19
6544,12729,9,11-07-19
6541,12730,2,10-07-19
6560,12730,9,11-07-19
6542,12731,2,10-07-19
6556,12731,9,11-07-19
6543,12732,2,10-07-19
6557,12732,9,11-07-19
6545,12733,2,11-07-19
6558,12733,9,11-07-19
6546,12734,1,11-07-19
6547,12734,4,11-07-19
6566,12734,1,12-07-19
6570,12734,9,12-07-19
6548,12735,1,10-07-19
6549,12735,9,11-07-19
6550,12736,1,11-07-19
6551,12736,9,11-07-19
6553,12737,1,10-07-19
6554,12737,9,11-07-19
6561,12738,1,04-07-19
6562,12738,4,11-07-19
6573,12738,1,12-07-19
6609,12738,9,16-07-19
6563,12739,1,11-07-19
6564,12739,4,11-07-19
6594,12739,1,15-07-19
6604,12739,9,16-07-19
6568,12740,2,12-07-19
6569,12740,9,12-07-19
6571,12741,1,05-07-19
6572,12741,4,12-07-19
6692,12741,3,24-07-19
6919,12741,9,14-08-19
6575,12742,1,12-07-19
6611,12742,4,16-07-19
6634,12742,9,19-07-19
6576,12743,1,11-07-19
6603,12743,4,15-07-19
6612,12743,1,16-07-19
6638,12743,3,22-07-19
6819,12743,1,02-08-19
6838,12743,9,05-08-19
6577,12744,1,12-07-19
6578,12744,4,15-07-19
6586,12744,9,15-07-19
6579,12745,1,11-07-19
6580,12745,4,15-07-19
6591,12745,1,15-07-19
6596,12745,9,15-07-19
6581,12746,1,15-07-19
6582,12746,4,15-07-19
6585,12746,9,15-07-19
6583,12747,1,15-07-19
6584,12747,4,15-07-19
6608,12747,9,16-07-19
6587,12748,1,15-07-19
6610,12748,4,16-07-19
6613,12748,9,17-07-19
6588,12749,2,15-07-19
6598,12749,9,15-07-19
6589,12750,2,15-07-19
6599,12750,9,15-07-19
6590,12751,1,15-07-19
6883,12751,3,07-08-19
6910,12751,9,12-08-19
6592,12752,2,15-07-19
6600,12752,9,15-07-19
6595,12753,2,15-07-19
6601,12753,9,15-07-19
6597,12754,2,15-07-19
6602,12754,9,15-07-19
6607,12755,1,16-07-19
6637,12755,3,19-07-19
6843,12755,9,05-08-19
6614,12756,1,17-07-19
6615,12756,4,17-07-19
6622,12756,9,17-07-19
6616,12757,1,17-07-19
6620,12757,9,17-07-19
6617,12758,2,17-07-19
6623,12758,9,17-07-19
6618,12759,1,16-07-19
6619,12759,3,17-07-19
6840,12759,9,05-08-19
6621,12760,1,16-07-19
6630,12760,9,18-07-19
6624,12761,1,17-07-19
6625,12761,4,18-07-19
6757,12761,1,30-07-19
6887,12761,9,08-08-19
6626,12762,1,18-07-19
6627,12762,4,18-07-19
6629,12762,1,18-07-19
6640,12762,3,22-07-19
6824,12762,9,02-08-19
6632,12763,2,19-07-19
6643,12763,9,22-07-19
6633,12764,2,19-07-19
6895,12764,9,09-08-19
6639,12765,1,17-07-19
6641,12765,4,22-07-19
6980,12765,1,21-08-19
6989,12765,9,22-08-19
6646,12766,2,22-07-19
6657,12766,9,23-07-19
6647,12767,2,22-07-19
6658,12767,9,23-07-19
6648,12768,2,22-07-19
6659,12768,9,23-07-19
6649,12769,2,22-07-19
6660,12769,9,23-07-19
6650,12770,2,22-07-19
6661,12770,9,23-07-19
6651,12771,2,22-07-19
6662,12771,9,23-07-19
6652,12772,2,22-07-19
6663,12772,9,23-07-19
6653,12773,2,22-07-19
6664,12773,9,23-07-19
6654,12774,2,22-07-19
6665,12774,9,23-07-19
6655,12775,2,22-07-19
6667,12775,9,23-07-19
6666,12776,2,23-07-19
6786,12776,9,31-07-19
6669,12777,1,23-07-19
6672,12777,4,23-07-19
6834,12777,9,05-08-19
6673,12778,1,23-07-19
6674,12778,4,23-07-19
6777,12778,1,30-07-19
6782,12778,3,30-07-19
6917,12778,4,14-08-19
6938,12778,9,16-08-19
6675,12779,1,23-07-19
6676,12779,4,23-07-19
6778,12779,1,30-07-19
6780,12779,4,30-07-19
6781,12779,3,30-07-19
6918,12779,4,14-08-19
6952,12779,9,19-08-19
6677,12780,1,23-07-19
6684,12780,3,24-07-19
6872,12780,9,07-08-19
6678,12781,1,24-07-19
6679,12781,4,24-07-19
6855,12781,1,06-08-19
6861,12781,9,06-08-19
6680,12782,2,24-07-19
6682,12782,9,24-07-19
6681,12783,2,24-07-19
6683,12783,9,24-07-19
6685,12784,2,24-07-19
6686,12784,9,24-07-19
6687,12785,2,24-07-19
6688,12785,9,24-07-19
6690,12786,2,24-07-19
6691,12786,9,24-07-19
6693,12787,1,25-07-19
6695,12787,4,25-07-19
6839,12787,9,05-08-19
6699,12788,1,26-07-19
6700,12788,4,26-07-19
6956,12788,1,19-08-19
6982,12788,3,21-08-19
6990,12788,4,22-08-19
6993,12788,1,22-08-19
7019,12788,9,23-08-19
6701,12789,2,26-07-19
6713,12789,9,26-07-19
6702,12790,2,26-07-19
6715,12790,9,26-07-19
6703,12791,2,26-07-19
6717,12791,9,26-07-19
6704,12792,2,26-07-19
6719,12792,9,26-07-19
6705,12793,2,26-07-19
6722,12793,9,29-07-19
6706,12794,2,26-07-19
6723,12794,9,29-07-19
6707,12795,2,26-07-19
6724,12795,9,29-07-19
6708,12796,2,26-07-19
6725,12796,9,29-07-19
6709,12797,2,26-07-19
6846,12797,9,05-08-19
6710,12798,2,26-07-19
6731,12798,9,29-07-19
6711,12799,2,26-07-19
6732,12799,9,29-07-19
6712,12800,2,26-07-19
6733,12800,9,29-07-19
6714,12801,2,26-07-19
6734,12801,9,29-07-19
6716,12802,1,25-07-19
6718,12802,4,26-07-19
6863,12802,1,07-08-19
6886,12802,3,08-08-19
6901,12802,9,09-08-19
6727,12803,1,29-07-19
6730,12803,4,29-07-19
6785,12803,1,31-07-19
6791,12803,3,31-07-19
6907,12803,9,12-08-19
6728,12804,1,29-07-19
6784,12804,3,31-07-19
6908,12804,9,12-08-19
6735,12805,1,29-07-19
6739,12805,9,29-07-19
6736,12806,1,29-07-19
6737,12806,4,29-07-19
6758,12806,1,30-07-19
6787,12806,3,31-07-19
6994,12806,4,22-08-19
7012,12806,1,23-08-19
7020,12806,9,23-08-19
6738,12807,1,29-07-19
6740,12807,4,29-07-19
6790,12807,1,31-07-19
6805,12807,4,01-08-19
6814,12807,3,01-08-19
6894,12807,9,08-08-19
6741,12808,2,29-07-19
6759,12808,9,30-07-19
6742,12809,2,29-07-19
6771,12809,9,30-07-19
6743,12810,2,29-07-19
6772,12810,9,30-07-19
6744,12811,2,29-07-19
6760,12811,9,30-07-19
6745,12812,2,29-07-19
6773,12812,9,30-07-19
6746,12813,2,29-07-19
6761,12813,9,30-07-19
6747,12814,2,29-07-19
6762,12814,9,30-07-19
6748,12815,2,29-07-19
6763,12815,9,30-07-19
6749,12816,2,29-07-19
6774,12816,9,30-07-19
6750,12817,2,29-07-19
6775,12817,9,30-07-19
6751,12818,2,29-07-19
6764,12818,9,30-07-19
6752,12819,2,29-07-19
6766,12819,9,30-07-19
6753,12820,2,29-07-19
6767,12820,9,30-07-19
6754,12821,2,29-07-19
6768,12821,9,30-07-19
6755,12822,2,29-07-19
6769,12822,9,30-07-19
6756,12823,2,29-07-19
6770,12823,9,30-07-19
6776,12824,1,30-07-19
6779,12824,3,30-07-19
6806,12824,9,01-08-19
6788,12825,2,31-07-19
6794,12825,9,31-07-19
6789,12826,2,31-07-19
6797,12826,9,31-07-19
6792,12827,2,31-07-19
6798,12827,9,31-07-19
6793,12828,1,31-07-19
6808,12828,4,01-08-19
6816,12828,1,01-08-19
6890,12828,3,08-08-19
6984,12828,9,21-08-19
6795,12829,2,31-07-19
6801,12829,9,31-07-19
6799,12830,1,31-07-19
6807,12830,3,01-08-19
6817,12830,9,01-08-19
6800,12831,2,31-07-19
6803,12831,9,31-07-19
6802,12832,2,31-07-19
6804,12832,9,31-07-19
6809,12833,1,31-07-19
6810,12833,4,01-08-19
6818,12833,1,02-08-19
6897,12833,3,09-08-19
6942,12833,9,16-08-19
6811,12834,1,01-08-19
6812,12834,9,01-08-19
6813,12835,1,31-07-19
6815,12835,3,01-08-19
6854,12835,9,05-08-19
6820,12836,1,02-08-19
6821,12836,4,02-08-19
6851,12836,1,05-08-19
6902,12836,3,09-08-19
6957,12836,9,19-08-19
6822,12837,1,01-08-19
6823,12837,4,02-08-19
7054,12837,9,26-08-19
6825,12838,1,02-08-19
6826,12838,4,02-08-19
7109,12838,1,29-08-19
7120,12838,4,29-08-19
7184,12838,3,03-09-19
7199,12838,9,05-09-19
6827,12839,2,02-08-19
6845,12839,9,05-08-19
6828,12840,2,02-08-19
6835,12840,9,05-08-19
6829,12841,2,02-08-19
6841,12841,9,05-08-19
6830,12842,2,02-08-19
6842,12842,9,05-08-19
6831,12843,2,02-08-19
6850,12843,9,05-08-19
6832,12844,1,02-08-19
6915,12844,9,13-08-19
6833,12845,2,02-08-19
6844,12845,9,05-08-19
6836,12846,1,02-08-19
6852,12846,9,05-08-19
6837,12847,1,05-08-19
6856,12847,3,06-08-19
6905,12847,9,12-08-19
6847,12848,1,05-08-19
6877,12848,9,07-08-19
6848,12851,1,05-08-19
6859,12851,3,06-08-19
6899,12851,9,09-08-19
6857,12852,1,02-08-19
6858,12852,9,06-08-19
6864,12853,2,07-08-19
6870,12853,9,07-08-19
6865,12854,2,07-08-19
6876,12854,9,07-08-19
6866,12855,2,07-08-19
6873,12855,9,07-08-19
6867,12856,2,07-08-19
6874,12856,9,07-08-19
6868,12857,1,06-08-19
6869,12857,9,07-08-19
6871,12858,2,07-08-19
6875,12858,9,07-08-19
6879,12859,2,07-08-19
6881,12859,9,07-08-19
6880,12860,2,07-08-19
6882,12860,9,07-08-19
6884,12861,2,07-08-19
6885,12861,9,07-08-19
6888,12862,1,08-08-19
6891,12862,4,08-08-19
6986,12862,1,22-08-19
7002,12862,9,23-08-19
6892,12863,1,08-08-19
6893,12863,4,08-08-19
6896,12863,1,09-08-19
6900,12863,3,09-08-19
6914,12863,9,13-08-19
6898,12864,1,07-08-19
6911,12864,3,12-08-19
6959,12864,9,19-08-19
6903,12865,1,09-08-19
6904,12865,4,09-08-19
6987,12865,1,22-08-19
7029,12865,9,26-08-19
6906,12866,1,12-08-19
6945,12866,3,16-08-19
6974,12866,4,21-08-19
7430,12866,9,26-09-19
6909,12867,1,08-08-19
6948,12867,4,16-08-19
6981,12867,9,21-08-19
6912,12868,1,13-08-19
6946,12868,3,16-08-19
7009,12868,9,23-08-19
6913,12869,1,12-08-19
6916,12869,4,14-08-19
6935,12869,1,16-08-19
6937,12869,9,16-08-19
6920,12870,1,02-08-19
6944,12870,3,16-08-19
6951,12870,9,16-08-19
6921,12871,1,14-08-19
6922,12871,4,14-08-19
7071,12871,1,27-08-19
7093,12871,3,28-08-19
7180,12871,9,03-09-19
6923,12872,1,14-08-19
6924,12872,4,14-08-19
7195,12872,9,04-09-19
6925,12873,1,14-08-19
6926,12873,4,14-08-19
7110,12873,1,29-08-19
7185,12873,4,03-09-19
7225,12873,3,10-09-19
7240,12873,9,11-09-19
6927,12874,1,14-08-19
6928,12874,4,14-08-19
6936,12874,1,16-08-19
6941,12874,4,16-08-19
6947,12874,3,16-08-19
7011,12874,1,23-08-19
7027,12874,9,26-08-19
6929,12875,1,13-08-19
6930,12875,4,14-08-19
6991,12875,1,22-08-19
6992,12875,4,22-08-19
7074,12875,3,27-08-19
7169,12875,4,02-09-19
7219,12875,1,06-09-19
7223,12875,9,09-09-19
6931,12876,1,14-08-19
6932,12876,4,16-08-19
7003,12876,9,23-08-19
6933,12877,1,16-08-19
6934,12877,4,16-08-19
6953,12877,9,19-08-19
6939,12878,1,31-07-19
6940,12878,3,16-08-19
6943,12878,9,16-08-19
6949,12879,1,16-08-19
6950,12879,4,16-08-19
7044,12879,9,26-08-19
6954,12880,1,12-08-19
